Nahum,1,1,"The burden of Nineveh [abode of Ninus, or Offspring’s Habitation] . The book of the vision of Nachum [comfort] the Elkoshi [God is ensnarer]."
Nahum,1,2,"God-Elōhīm (The Living Word) [The Many Powered] [is] jealous, and the Lord-Yehōvah (Messiah Pre-Incarnate) revenges; the Lord-Yehōvah (Messiah Pre-Incarnate) revenges, and [is] furious; the Lord-Yehōvah (Messiah Pre-Incarnate) will take vengeance on his adversaries, and he reserves [wrath] for his enemies."
Nahum,1,3,"The Lord-Yehōvah (Messiah Pre-Incarnate) [is] slow to anger, and great in power, and will not at all acquit [the wicked] : the Lord-Yehōvah (Messiah Pre-Incarnate) has his way in the whirlwind and in the storm, and the clouds [are] the dust of his feet."
Nahum,1,4,"He rebukes the sea, and makes it dry, and dries up all the rivers: Bashan [Fruitful] languishes, and Carmel [Garden-land] , and the flower of L’vanon [Whiteness] languishes."
Nahum,1,5,"The mountains quake at him, and the hills melt, and the earth is burned at his presence, yes, the world, and all that dwell in it."
Nahum,1,6,"Who can stand before his indignation? and who can abide in the fierceness of his anger? his fury is poured out like fire, and the rocks are thrown down by him."
Nahum,1,7,"The Lord-Yehōvah (Messiah Pre-Incarnate) [is] good, a strong hold in the day of trouble; and he knows them that trust in him."
Nahum,1,8,"But with an overrunning flood he will make an utter end of the place thereof, and darkness shall pursue his enemies."
Nahum,1,9,What do you 2f imagine against the Lord-Yehōvah (Messiah Pre-Incarnate) ? he will make an utter end: affliction shall not rise up the second time.
Nahum,1,10,"For while [they be] folded together [as] thorns, and while they are drunken [as] drunkards, they shall be devoured as stubble fully dry."
Nahum,1,11,"There is [one] come out of you i , that imagines evil against the Lord-Yehōvah (Messiah Pre-Incarnate) , a wicked counselor."
Nahum,1,12,"Thus says the Lord-Yehōvah (Messiah Pre-Incarnate) ; Though [they be] quiet, and likewise many, yet thus shall they be cut down, when he shall pass through. Though I have afflicted you i , I will afflict you i no more."
Nahum,1,13,"For now will I break his yoke from off you i , and will burst your i bonds in sunder."
Nahum,1,14,"And the Lord-Yehōvah (Messiah Pre-Incarnate) has given a commandment concerning you i, [that] no more of your i name be sown: out of the house of your i gods will I cut off the graven image and the molten image: I will make your i grave; for you i are vile."
Nahum,1,15,"Behold upon the mountains the feet of him that brings good tidings, that proclaims peace! O Y’hudah [Let Him (God) Be Praised] , keep your i solemn feasts, perform your i vows: for the wicked shall no more pass through you i ; he is utterly cut off."
Nahum,2,1,"He that dashes in pieces is come up before your i face: keep the munitions, watch the way, make [your i ] waist strong, fortify [your i ] power mightily."
