Revelation,1,1,"This is a revelation from Jesus Christ, which God gave him to show his servants what must happen soon. And Christ sent his angel to show it to his servant John"
Revelation,1,2,who has told everything he saw. It is the truth that Jesus Christ told him; it is the message from God.
Revelation,1,3,Great blessings belong to the person who reads the words of this message from God and to those who hear this message and do what is written in it. There is not much time left.
Revelation,1,4,"From John,
To the seven churches in the province of Asia:
Grace and peace to you from the one who is, who always was, and who is coming; and from the seven spirits before his throne"
Revelation,1,5,"and from Jesus Christ. Jesus is the faithful witness. He is first among all who will be raised from death. He is the ruler of the kings of the earth.
Jesus is the one who loves us and has made us free from our sins with his blood sacrifice."
Revelation,1,6,He made us his kingdom and priests who serve God his Father. To Jesus be glory and power forever and ever! Amen.
Revelation,1,7,"Look, Jesus is coming with the clouds! Everyone will see him, even those who pierced him. All peoples of the earth will cry loudly because of him. Yes, this will happen! Amen."
Revelation,1,8,"The Lord God says, “I am the Alpha and the Omega. I am the one who is, who always was, and who is coming. I am the All-Powerful.”"
Revelation,1,9,"I am John, your fellow believer. We are together in Jesus, and we share these things: suffering, the kingdom, and patient endurance. I was on the island of Patmos because I was faithful to God’s message and to the truth of Jesus."
Revelation,1,10,"On the Lord’s Day, the Spirit took control of me. I heard a loud voice behind me that sounded like a trumpet."
Revelation,1,11,"It said, “Write down in a book what you see, and send it to the seven churches: to Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, and Laodicea.”"
Revelation,1,12,"I turned to see who was talking to me. When I turned, I saw seven golden lampstands."
Revelation,1,13,"I saw someone among the lampstands who looked like the Son of Man. He was dressed in a long robe, with a golden sash tied around his chest."
Revelation,1,14,His head and hair were white like wool—wool that is white as snow. His eyes were like flames of fire.
Revelation,1,15,His feet were like brass that glows hot in a furnace. His voice was like the noise of flooding water.
Revelation,1,16,He held seven stars in his right hand. A sharp two-edged sword came out of his mouth. He looked like the sun shining at its brightest time.
Revelation,1,17,"When I saw him, I fell down at his feet like a dead man. He put his right hand on me and said, “Don’t be afraid! I am the First and the Last."
Revelation,1,18,"I am the one who lives. I was dead, but look, I am alive forever and ever! And I hold the keys of death and Hades."
Revelation,1,19,So write what you see. Write the things that happen now and the things that will happen later.
Revelation,1,20,Here is the hidden meaning of the seven stars that you saw in my right hand and the seven golden lampstands that you saw: The seven lampstands are the seven churches. The seven stars are the angels of the seven churches.
Revelation,2,1,"“Write this to the angel of the church in Ephesus:
“Here is a message from the one who holds the seven stars in his right hand and walks among the seven golden lampstands."
Revelation,2,2,"“I know what you do, how hard you work and never give up. I know that you don’t accept evil people. You have tested those who say they are apostles but are not. You found that they are liars."
Revelation,2,3,You never stop trying. You have endured troubles for my name and have not given up.
Revelation,2,4,“But I have this against you: You have left the love you had in the beginning.
Revelation,2,5,"So remember where you were before you fell. Change your hearts and do what you did at first. If you don’t change, I will come to you and remove your lampstand from its place."
