Exodus,1,1,"Now these are the names of the sons of Israel, which came into Egypt (each man and his household came with Jacob):"
Exodus,1,2,"Reuben, Simeon, Levi, and Judah;"
Exodus,1,3,"Issachar, Zeb­ulun, and Benjamin;"
Exodus,1,4,"Dan, Naphtali, Gad, and Asher."
Exodus,1,5,"All the people who came from the seed of Jacob were seventy people, but Joseph was in Egypt already."
Exodus,1,6,"Joseph died, as did all his brothers, and all that generation."
Exodus,1,7,"Nevertheless, the sons of Israel were fruitful, and increased abundantly, and multiplied, and became exceedingly mighty, so that the land was filled with them."
Exodus,1,8,"Now there rose up a new king over Egypt, who did not know Joseph."
Exodus,1,9,"He said to his people, “Surely, the people of the sons of Israel are more numerous and powerful than we."
Exodus,1,10,"Come, let us deal wisely with them, lest they multiply, and it come to pass that when any war breaks out, they also join our enemies, and fight against us, and escape from the land.”"
Exodus,1,11,Therefore they set taskmasters over them to afflict them with their labor. They built for Pharaoh storage cities: Pithom and Rameses.
Exodus,1,12,"But the more they afflicted them, the more they multiplied and grew so that as a result they abhorred the sons of Israel."
Exodus,1,13,"The Egyptians made the children of Israel to serve with rigor,"
Exodus,1,14,"and they made their lives bitter with hard service—in mortar and in brick, and in all manner of service in the field, all their service in which they made them serve was with rigor."
Exodus,1,15,"The king of Egypt spoke to the Hebrew midwives, of which the name of one was Shiphrah, and the name of the other Puah,"
Exodus,1,16,"and he said, “When you perform the office of a midwife to the Hebrew women and see them on the stools, if it is a son, then you must kill him, but if it is a daughter, then she may live.”"
Exodus,1,17,"However, the midwives feared God, and did not do as the king of Egypt commanded them, but kept the male children alive."
Exodus,1,18,"The king of Egypt called for the midwives and said to them, “Why have you done this thing and preserved the male children’s lives?”"
Exodus,1,19,"The midwives said to Pharaoh, “Because the Hebrew women are not like the Egyptian women, for they are vigorous and give birth before the midwives come to them.”"
Exodus,1,20,"Therefore God dealt well with the midwives, and the people multiplied and grew very mighty."
Exodus,1,21,"So it happened that because the midwives feared God, He gave them families."
Exodus,1,22,"Pharaoh charged all his people, saying, “You must cast every son that is born into the river, and you must preserve every daughter’s life.”"
Exodus,2,1,Now a man of the house of Levi went and married a daughter of Levi.
Exodus,2,2,"And the woman conceived and bore a son, and when she saw him, that he was a beautiful child, she hid him three months."
Exodus,2,3,"When she could no longer hide him, she took for him a container made of bulrushes and daubed it with tar and with pitch. She then put the child in it and set it in the reeds by the river’s bank."
Exodus,2,4,Then his sister stood afar off so that she might know what would happen to him.
Exodus,2,5,"The daughter of Pharaoh came down to wash herself at the river while her maidens walked along by the river’s side, and when she saw the container among the reeds, she sent her maid, and she retrieved it."
Exodus,2,6,"When she opened it, she saw the child. He was crying. She had compassion on him and said, “This is one of the Hebrews’ children.”"
Exodus,2,7,"Then his sister said to Pharaoh’s daughter, “Shall I go and call for you a nursing woman of the Hebrew women so that she may nurse the child for you?”"
Exodus,2,8,"And Pharaoh’s daughter said to her, “Go.” So the young girl went and called the child’s mother."
Exodus,2,9,"Pharaoh’s daughter said to her, “Take this child away, and nurse him for me, and I will give you your wages.” So the woman took the child and nursed him."
Exodus,2,10,"Now the child grew, and she brought him to Pharaoh’s daughter, and he became her son. And she called his name Moses and said, “Because I drew him out of the water.”"
Exodus,2,11,"In those days, when Moses was grown, he went out to his brothers and looked on their burdens; and he saw an Egyptian striking a Hebrew, one of his brothers."
Exodus,2,12,"He looked this way and that way, and when he saw no one, he killed the Egyptian and hid him in the sand."
Exodus,2,13,"When he went out the next day, two men of the Hebrews struggled with each other; and he said to him that did the wrong, “Why do you strike your companion?”"
Exodus,2,14,"He said, “Who made you a prince and a judge over us? Do you intend to kill me as you killed the Egyptian?” Moses feared and said, “Surely this thing is known.”"
Exodus,2,15,"Now when Pharaoh heard this thing, he sought to slay Moses. But Moses fled from the presence of Pharaoh and settled in the land of Midian, and he dwelled by a well."
Exodus,2,16,"Now the priest of Midian had seven daughters, and they came and drew water, and filled the troughs to water their father’s flock."
Exodus,2,17,"Then shepherds came and drove them away, but Moses stood up and helped them, and watered their flock."
Exodus,2,18,"When they came to Reuel their father, he said, “Why is it you have come back so soon today?”"
Exodus,2,19,"And they said, “An Egyptian delivered us out of the hand of the shepherds and also drew water for us and watered the flock.”"
Exodus,2,20,"He said to his daughters, “So where is he? Why is it that you have left the man? Call him so that he may eat bread.”"
Exodus,2,21,"Moses was content to dwell with the man, and he gave Zipporah, his daughter, to Moses."
Exodus,2,22,"Then she gave birth to a son, and he called his name Gershom, for he said, “I have been a sojourner in a foreign land.”"
Exodus,2,23,"In the passing of time the king of Egypt died. And the children of Israel sighed because of the bondage, and they cried out, and their cry came up to God on account of the bondage."
Exodus,2,24,"God heard their groaning, and God remembered His covenant with Abraham, Isaac, and Jacob."
Exodus,2,25,"God looked on the children of Israel, and God had concern for them."
Exodus,3,1,"Now Moses kept the flock of Jethro his father-in-law, the priest of Midian, and he led the flock to the far side of the desert and came to the mountain of God, to Horeb."
Exodus,3,2,"The angel of the Lord appeared to him in a flame of fire from the midst of a bush, and he looked, and the bush burned with fire, but the bush was not consumed."
Exodus,3,3,"So Moses said, “I will now turn aside and see this great sight, why the bush is not burnt.”"
Exodus,3,4,"When the Lord saw that he turned aside to see, God called to him from out of the midst of the bush and said, “Moses, Moses.” And he said, “Here am I.”"
Exodus,3,5,"He said, “Do not approach here. Remove your sandals from off your feet, for the place on which you are standing is holy ground.”"
