Zecharyah,1,1,"In the chodesh hashmini (eighth month) , in the shnat shtayim (second year) of Daryavesh, came the Devar Hashem unto Zecharyah ben Berechyah ben Iddo HaNavi, saying,"
Zecharyah,1,2, Hashem hath been very angry with your avot.
Zecharyah,1,3,"Therefore, say thou unto them, Thus saith Hashem Tzva'os: Return ye unto Me, saith Hashem Tzva'os, and I will return to you, saith Hashem Tzva'os."
Zecharyah,1,4,"Do not be like your avot, unto whom the nevi'im harishonim preached, saying, Thus saith Hashem Tzva'os: Turn ye now from your evil ways, and from your evil doings; but they did not hear, nor listen to Me, saith Hashem."
Zecharyah,1,5,"Your avot, where are they? And the nevi'im, do they live hal'olam (forever)?"
Zecharyah,1,6,"But My devarim and My chukkim, which I commanded My avadim hanevi'im, did they not overtake your avot? And they made teshuvah and said, Just as Hashem Tzva'os determined to do unto us, according to our ways, and according to our doings, so hath He dealt with us."
Zecharyah,1,7,"Upon the four and twentieth yom of the eleventh chodesh, which is the chodesh Shevat, in the shnat shtayim of Daryavesh, came the Devar Hashem unto Zecharyah, ben Berechyah ben Iddo, HaNavi, saying,"
Zecharyah,1,8,"I had a vision by halailah, and, hinei, a man riding upon a sus adom (a red-brown horse) , and he stood among the myrtles that were in the hollow; and behind him there were susim: red-brown, sorrel, and white."
Zecharyah,1,9,"Then said I, O adoni, what are these? And the malach that spoke with me said unto me, I will show thee what these are."
Zecharyah,1,10,"And the man that stood among the myrtles answered and said, These are they whom Hashem hath sent to patrol ha'aretz."
Zecharyah,1,11,"And they reported to the Malach Hashem that stood among the myrtles, and said, We have patrolled ha'aretz, and, hinei, kol ha'aretz is quiet, and at peace."
Zecharyah,1,12,"Then the Malach Hashem answered and said, O Hashem Tzva'os, until when wilt Thou withhold mercy on Yerushalayim and on the towns of Yehudah, against which Thou hast been angry these threescore and ten shanah?"
Zecharyah,1,13,And Hashem answered the Malach that spoke with me with devarim tovim and with comforting words.
Zecharyah,1,14,"So the malach that communed with me said unto me, Preach, saying, Thus saith Hashem Tzva'os; I have been jealous for Yerushalayim and for Tziyon with a kina gedolah (great jealousy)."
Zecharyah,1,15,"And I am very angry with the Goyim that are [self] secure; for I was but a little angry, and they added to the ra'ah."
Zecharyah,1,16,"Therefore thus saith Hashem : I am returning to Yerushalayim with rachamim; My Beis shall be rebuilt in her, saith Hashem Tzva'os; and a measuring line shall be stretched forth upon Yerushalayim."
Zecharyah,1,17,"Preach also, saying, Thus saith Hashem Tzva'os; My towns will overflow with tov; and Hashem shall yet comfort Tziyon, and shall yet choose Yerushalayim."
Zecharyah,1,18,"Then I lifted up mine eyes, and saw, and hinei four keranot (horns, powers)!"
Zecharyah,1,19,"And I said unto the malach that spoke with me, What are these? And he answered me, These are the keranot which have scattered Yehudah, Yisroel, and Yerushalayim."
Zecharyah,1,20,And Hashem showed me arba'ah charashim (four craftsmen).
Zecharyah,1,21,"Then said I, What come these to do? And he spoke, saying, These are the keranot which have scattered Yehudah, so that no man did lift up his head; but these [craftsmen] are come to terrify them, to throw down the karnot haGoyim, which lifted up their keren (horn) over Eretz Yehudah to scatter her."
Zecharyah,2,1,"I lifted up mine eyes again, and looked, and, hinei, a man with a measuring line in his hand!"
Zecharyah,2,2,"Then said I, Whither goest thou? And he said unto me, To measure Yerushalayim, to see what is the breadth thereof, and what is the length thereof."
Zecharyah,2,3,"And, hinei, the malach that spoke with me went forth, and another malach went out to meet him,"
Zecharyah,2,4,"And said unto him, Run, speak to this na'ar (young man) saying, Yerushalayim shall be inhabited like unwalled cities because of the multitude of men and cattle therein;"
Zecharyah,2,5,"For I, saith Hashem , will be unto her a chomat eish (wall of fire) round about, and will be the kavod in the midst of her."
Zecharyah,2,6,"Come, come, and flee out of the Eretz Tzafon, saith Hashem ; for I have scattered you like the Arbah Ruchot HaShomayim, saith Hashem."
Zecharyah,2,7,"Come, save thyself, O Tziyon, thou that dwellest with the Bat Bavel."
Zecharyah,2,8,For thus saith Hashem Tzva'os: After Kavod (Glory) sent me unto the Goyim who plundered you — the one that toucheth you toucheth the apple of His eye —
Zecharyah,2,9,"Hineni, I will surely raise Mine hand against them, and they shall be plunder to their avadim; and ye shall know that Hashem Tzva'os hath sent me."
Zecharyah,2,10,"Sing and rejoice, O Bat Tziyon; for, hineni, I will come, and I will dwell in the midst of thee, saith Hashem."
Zecharyah,2,11,"And Goyim rabbim shall be joined to Hashem in Yom HaHu (that day) , and shall be Ami (My People) : and I will dwell in the midst of thee, and thou shalt know that Hashem Tzva'os hath sent me unto thee."
Zecharyah,2,12,"And Hashem shall inherit Yehudah as His chelek in the Admat HaKodesh (Holy Land) , and shall choose Yerushalayim again."
Zecharyah,2,13,"Be silent, Kol Basar, before Hashem ; for He has roused Himself from His Ma'on Kadosh (holy habitation)."
Zecharyah,3,1,"And he showed me Yehoshua the Kohen HaGadol standing before the Malach Hashem , and HaSatan standing at his right hand to accuse him."
Zecharyah,3,2,"And Hashem said unto HaSatan, Hashem rebuke thee, O HaSatan; even Hashem that hath chosen Yerushalayim rebuke thee. Is not this a brand, a burning stick, snatched out of the eish?"
Zecharyah,3,3,"Now Yehoshua was clothed with filthy garments, and stood before the malach."
Zecharyah,3,4,"And he answered and spoke unto those that stood before him, saying, Take away the filthy garments from him. And unto him he said, See, I have taken away thine avon (iniquity, guilt) from thee, and I will clothe thee with machalatzot (extra fine, white clothing)."
Zecharyah,3,5,"And I said, Let them set a tzanif tahor (clean turban), upon his head. So they set a tzanif tahor upon his head, and clothed him with garments. And the Malach Hashem stood by."
Zecharyah,3,6,"And the Malach Hashem testified unto Yehoshua, saying,"
Zecharyah,3,7,"Thus saith Hashem Tzva'os: If thou shalt walk in My ways, and if thou shalt keep My charge, then thou shalt also judge My Beis, and shalt also keep My courts, and I will give thee ways to walk among these standing here."
Zecharyah,3,8,"Hear now, O Yehoshua the Kohen HaGadol, thou, and thy fellows that sit before thee, for they are Anshei Mofet (men of portent) ; for, hinei, I will bring forth Avdi Tzemach (My Servant, the Branch)."
Zecharyah,3,9,"For hinei the even (stone) that I have set before Yehoshua; upon one even (stone) shall be shivah einayim (seven eyes) ; hineni, I will engrave the inscription thereof, saith Hashem Tzva'os, and I will remove the avon (iniquity, guilt) of that land in Yom Echad."
Zecharyah,3,10,"In Yom HaHu, saith Hashem Tzva'os, shall ye invite every man his neighbor under the vine and under the fig tree."
Zecharyah,4,1,"And the malach that spoke with me returned, and awakened me, like a man that is wakened out of his sleep."
Zecharyah,4,2,"And he said unto me, What seest thou? And I said, I have looked, and hinei a menorat zahav, solid gold, with an oil vessel upon the top of it, and shivah nerot (lamps) thereon, and shivah tubes to the shivah nerot (lamps) , which are upon the top thereof:"
Zecharyah,4,3,"And two zeytim (olive trees) by it, one upon the right side of the oil vessel, and the other upon the left side thereof."
Zecharyah,4,4,"So I answered and spoke to the malach that spoke with me, saying, What are these, adoni?"
Zecharyah,4,5,"Then the malach that spoke with me answered and said unto me, Knowest thou not what these be? And I said, Lo (no) , adoni."
Zecharyah,4,6,"Then he answered and spoke unto me, saying, This is the Devar Hashem unto Zerubavel, saying, Not by might, nor by ko'ach (power) , but by My Ruach, saith Hashem Tzva'os."
Zecharyah,4,7,"Who art thou, O har hagadol (great mountain) , before Zerubavel? Thou shalt become a plain; and he shall bring forth the even haroshah (cornerstone) thereof with shoutings, crying, Chen, chen (Grace, grace) unto it."
Zecharyah,4,8,"Moreover the Devar Hashem came unto me, saying,"
Zecharyah,4,9,The hands of Zerubavel have laid the Yesod (foundation) of this Beis; his hands shall also finish it; then thou shalt know that Hashem Tzva'os hath sent me unto you.
Zecharyah,4,10,"For who hath despised the Yom Ketannot (day of small things) ? For they shall have simcha, and shall see the plumb line in the hand of Zerubavel with these shivah; they are the eyes of Hashem , which run to and fro throughout kol ha'aretz."
Zecharyah,4,11,"Then I replied by asking him, What are these two olive trees upon the right side of the menorah and upon the left side thereof?"
Zecharyah,4,12,"And I asked again, and said unto him, What are these two branches of the zeytim which through the two golden sprouts pour the gold-colored oil out of themselves?"
Zecharyah,4,13,"And he answered me and said, Knowest thou not what these be? And I said, Lo (no) , adoni."
Zecharyah,4,14,"Then said he, These are the two bnei hayitzhar (sons of oil) , that stand by Adon Kol Ha'aretz."
Zecharyah,5,1,"Then I turned, and lifted up mine eyes, and looked, and hinei a megillah flying!"
Zecharyah,5,2,"And he said unto me, What seest thou? And I answered: I see a megillah flying; the length thereof is twenty cubits, and the breadth thereof ten cubits."
Zecharyah,5,3,"Then said he unto me, This is ha'alah (the curse) that goeth forth over the face of kol ha'aretz; for every ganav that stealeth shall be purged out according to what it says on one side of the megillah; and every perjurer that sweareth falsely shall be purged out according to what it says on the other side."
Zecharyah,5,4,"I will send it forth, saith Hashem Tzva'os, and it shall enter into the bais haganav, and into the bais of him that sweareth falsely biShmi (by My Name) ; and it shall remain inside his bais, and shall destroy it with the timber thereof and the stones thereof."
Zecharyah,5,5,"Then the malach that spoke with me came forward, and said unto me, Lift up now thine eyes, and see what is this that cometh into view."
Zecharyah,5,6,"And I said, What is it? And he said, This is the eifah (measuring basket) going out. He said moreover, This is their appearance throughout kol ha'aretz."
