Proverbs,1,1,"The proverbs of Solomon, son of David, king of Israel."
Proverbs,1,2,"They are for achieving wisdom and instruction, and to recognize sayings that bring insight."
Proverbs,1,3,"They provide education in what makes sense, living right, judging correctly, and acting fairly."
Proverbs,1,4,"They give discernment to the immature, knowledge and discretion to the young."
Proverbs,1,5,"Wise people will listen and gain in learning, and those who have good judgment will gain skills in guidance"
Proverbs,1,6,"understanding the proverbs and puzzles, the sayings and questions of the wise."
Proverbs,1,7,"Honoring the Lord is where true knowledge begins, but fools treat wisdom and good advice with contempt."
Proverbs,1,8,"My son, pay attention to your father's instruction, and don't reject your mother's teaching."
Proverbs,1,9,They are a wreath of grace to decorate your head; they are pendants for your neck.
Proverbs,1,10,"My son, if evil people try to tempt you, don't give into them."
Proverbs,1,11,"They may tell you, “Come with us. Let's go and hide, ready to kill someone. Let's ambush someone for fun!"
Proverbs,1,12,Let's bury them alive; let's put them in the grave while they're still healthy!
Proverbs,1,13,We'll take from them all kinds of valuable things and fill our homes with the stuff we steal!
Proverbs,1,14,Come and join us and we'll all share what we get!”
Proverbs,1,15,"My son, don't follow their ways. Don't go in that direction with them."
Proverbs,1,16,For they rush to do evil; they hurry to commit violence and murder.
Proverbs,1,17,There's no point in trying to lure birds into a net when they can see it.
Proverbs,1,18,"However, these evil people hide ready to kill others, but they themselves are the victims. They're only ambushing themselves!"
Proverbs,1,19,This is what happens to you if you try to become rich through crime—it kills you!
Proverbs,1,20,Wisdom calls out in the streets; she shouts aloud in the squares.
Proverbs,1,21,She cries out at busy corners; she explains her message at the town gates
Proverbs,1,22,“How long will you stupid people love stupidity? How long will scornful people enjoy their mocking? How long will fools hate knowledge?
Proverbs,1,23,"Pay attention to my warnings, and I'll pour out my deepest thoughts to you—I'll explain what I know to you."
Proverbs,1,24,"For I have called you, but you refused to listen; I reached out my hand to you, but you didn't care."
Proverbs,1,25,You ignored everything I said; you wouldn't accept any of my warnings.
Proverbs,1,26,So I'll laugh at you when you're in trouble; I'll mock you when you're in a panic.
Proverbs,1,27,"When panic rains down on you like a storm, when trouble hits you like a whirlwind, when sorrow and pain come on you"
Proverbs,1,28,"then you'll call out to me for help, but I won't answer; you'll search hard for me, but won't find me."
Proverbs,1,29,"Why?—because they hated knowledge, and they didn't choose to respect the Lord."
Proverbs,1,30,They're not willing to accept my advice; they despise all my warnings.
Proverbs,1,31,"So they'll have to eat the fruit of their own choices, bloated by their own devious schemes."
Proverbs,1,32,Stupid people are killed by their rebellion; foolish people are destroyed by their lack of concern.
Proverbs,1,33,"But everyone who listens to me will be kept safe, and will live without worrying about problems.”"
Proverbs,2,1,"My son, if you accept what I say and value my instructions"
Proverbs,2,2,if you pay attention to wisdom and really try to understand
Proverbs,2,3,if you cry out for insight and call loudly for help in understanding
Proverbs,2,4,if you look for it as if it were silver and search for it as if it were hidden treasure
Proverbs,2,5,then you will understand how to relate to the Lord and discover the truth about God.
Proverbs,2,6,The Lord is the source of wisdom; what he says provides knowledge that makes sense.
Proverbs,2,7,He gives good judgment to those who live right; he defends those who have good sense.
Proverbs,2,8,He supports those who act fairly and protects those who trust in him.
Proverbs,2,9,"Then you will be able to recognize what is right and just and fair, in fact all that is good in the way you should live."
Proverbs,2,10,"For wisdom will fill your mind, and knowledge will make you happy."
Proverbs,2,11,Good decisions will keep you on track; thinking logically will keep you safe.
Proverbs,2,12,"Doing this will save you from the ways of evil, from men who tell twisted lies"
Proverbs,2,13,who turn away from following what is right to walk down paths of darkness.
Proverbs,2,14,They happily do wrong; they love how twisted evil is.
Proverbs,2,15,They live crooked lives doing deceitful things.
Proverbs,2,16,"Doing this will also save you from a woman who acts immorally, from a woman who like a prostitute tries to seduce you with flattering words."
Proverbs,2,17,"Such a woman has left her husband she married when she was young, forgetting the promises she made before God."
Proverbs,2,18,What happens in her house leads to death; following her way leads to the grave.
Proverbs,2,19,No one who goes to her comes back; they don't ever find the way back to life again.
Proverbs,2,20,"So you should follow the way of the good, and make sure you stay on the paths of those who do right."
Proverbs,2,21,For only people who live right will live in the land; only honest people will remain there.
Proverbs,2,22,But the wicked will be thrown out of the land; those who are untrustworthy will be pulled out by the roots.
Proverbs,3,1,"My son, don't forget my instructions. Always keep my commands in mind."
Proverbs,3,2,"Then you will live a long time, and have a full life."
Proverbs,3,3,Hold on to kindness and truth. Tie them around your neck; write them in your mind.
Proverbs,3,4,That way you'll gain a good reputation and be appreciated by both God and people.
Proverbs,3,5,Put your trust totally in the Lord—don't rely on what you think you know!
Proverbs,3,6,"Remember him in everything you do, and he'll show you the right way."
Proverbs,3,7,Don't think you're wise—respect God and avoid evil.
Proverbs,3,8,Then you will be healed and made strong.
Proverbs,3,9,Honor the Lord with your wealth and with the firstfruits of all the crops you grow.
Proverbs,3,10,"Then your barns will be filled with produce, and your vats will overflow with new wine."
Proverbs,3,11,"My son, don't reject the Lord's discipline or resent it when he corrects you"
Proverbs,3,12,"for the Lord corrects those he loves, as a father corrects a son who pleases him."
Proverbs,3,13,Happy are those who find wisdom and gain understanding
Proverbs,3,14,"for wisdom is worth more than silver, and pays better than gold."
Proverbs,3,15,She is more valuable than rubies—everything you could ever want just doesn't compare!
Proverbs,3,16,"She offers long life in one hand, and riches and honor in the other."
Proverbs,3,17,"She brings true happiness, and leads to peaceful prosperity."
Proverbs,3,18,"Wisdom is a tree of life to everyone who embraces her, blessing those who accept her."
Proverbs,3,19,"It was through wisdom that the Lord created the earth, and through understanding he set the heavens in place."
Proverbs,3,20,"It was through his knowledge the waters of the deep were broken open, and the clouds sent down the dew."
Proverbs,3,21,"My son, hold on to good judgment and wise decisions—don't let them out of your sight"
Proverbs,3,22,"for they will be life to you, and an ornament for your neck."
Proverbs,3,23,"You will be able to walk confidently on your way, and you won't trip up."
Proverbs,3,24,"When you rest, you won't be afraid; when you lie down, your sleep will be sweet."
Proverbs,3,25,"You won't be afraid of a sudden panic, or of disasters that hit the wicked"
Proverbs,3,26,"for the Lord will be the one you can trust in, and he will prevent you being caught in a trap."
Proverbs,3,27,Don't hold back good from those who deserve it when it's something you have the power to do.
Proverbs,3,28,"Don't tell your neighbor, “Go away. Come back tomorrow and then I'll give it to you,” when you've already got it."
Proverbs,3,29,Don't plan to harm your neighbor who lives nearby and trusts you.
Proverbs,3,30,"Don't quarrel with anybody for no reason, when they haven't done anything to hurt you."
Proverbs,3,31,Don't be jealous of violent people—don't choose to follow their example!
Proverbs,3,32,"For the Lord hates deceitful people, but he is a friend to those who do what is good."
Proverbs,3,33,"The houses of the wicked are cursed by the Lord, but he blesses the homes of those who live right."
Proverbs,3,34,"He mocks those who mock, but he is kind to the humble."
Proverbs,3,35,"The wise will receive honor, but fools are held up in disgrace."
Proverbs,4,1,"Listen, sons, to a father's instruction; pay attention and discover what makes sense"
Proverbs,4,2,for what I am passing on to you is reliable. Don't reject my teachings.
Proverbs,4,3,"When I was a son with my father—a tender young boy, my mother's only child"
